# alpha_func, r_func, r_func_der, b_func, b_func_der, n_func
9.000000000000000222e-01,7.403705900170246545e-01,-6.741998624632419279e-01,1.884821407107748259e+00,1.570125401564259171e+00,-1.341850360604682950e-04
9.000000000000000222e-01,7.396954345490036609e-01,-6.761090118726684750e-01,1.886391532509312796e+00,1.570125401564259171e+00,-1.348559612407707053e-04
9.000000000000000222e-01,7.390183761047107724e-01,-6.780058269869696508e-01,1.887961657910876889e+00,1.570125401564259171e+00,-1.355268864210729801e-04
9.000000000000000222e-01,7.383394269825068745e-01,-6.798903796688061663e-01,1.889531783312441204e+00,1.570125401564259171e+00,-1.361978116013753905e-04
9.000000000000000222e-01,7.376585994089085441e-01,-6.817627417435105919e-01,1.891101908714005297e+00,1.570125401564259171e+00,-1.368687367816776653e-04
9.000000000000000222e-01,7.369759055386292390e-01,-6.836229849884152276e-01,1.892672034115569835e+00,1.570125401564259171e+00,-1.375396619619800756e-04
9.000000000000000222e-01,7.362913574546344764e-01,-6.854711811224375451e-01,1.894242159517133928e+00,1.570125401564259171e+00,-1.382105871422823504e-04
9.000000000000000222e-01,7.356049671682035607e-01,-6.873074017959317494e-01,1.895812284918698243e+00,1.570125401564259171e+00,-1.388815123225847607e-04
9.000000000000000222e-01,7.349167466190045239e-01,-6.891317185807888102e-01,1.897382410320262336e+00,1.570125401564259171e+00,-1.395524375028870355e-04
9.000000000000000222e-01,7.342267076751757271e-01,-6.909442029607962832e-01,1.898952535721826873e+00,1.570125401564259171e+00,-1.402233626831894458e-04
9.000000000000000222e-01,7.335348621334212282e-01,-6.927449263222423825e-01,1.900522661123390966e+00,1.570125401564259171e+00,-1.408942878634917206e-04
9.000000000000000222e-01,7.328412217191095923e-01,-6.945339599447689638e-01,1.902092786524955281e+00,1.570125401564259171e+00,-1.415652130437941309e-04
9.000000000000000222e-01,7.321457980863885773e-01,-6.963113749924626505e-01,1.903662911926519374e+00,1.570125401564259171e+00,-1.422361382240964057e-04
9.000000000000000222e-01,7.314486028183018185e-01,-6.980772425051912089e-01,1.905233037328083912e+00,1.570125401564259171e+00,-1.429070634043988161e-04
9.000000000000000222e-01,7.307496474269192799e-01,-6.998316333901638542e-01,1.906803162729648005e+00,1.570125401564259171e+00,-1.435779885847010909e-04
9.000000000000000222e-01,7.300489433534734784e-01,-7.015746184137363617e-01,1.908373288131212320e+00,1.570125401564259171e+00,-1.442489137650035012e-04
9.000000000000000222e-01,7.293465019685047013e-01,-7.033062681934334481e-01,1.909943413532776413e+00,1.570125401564259171e+00,-1.449198389453057760e-04
9.000000000000000222e-01,7.286423345720125511e-01,-7.050266531901999700e-01,1.911513538934340950e+00,1.570125401564259171e+00,-1.455907641256081863e-04
9.000000000000000222e-01,7.279364523936178166e-01,-7.067358437008716132e-01,1.913083664335905043e+00,1.570125401564259171e+00,-1.462616893059104611e-04
9.000000000000000222e-01,7.272288665927287843e-01,-7.084339098508652954e-01,1.914653789737469580e+00,1.570125401564259171e+00,-1.469326144862128714e-04
9.000000000000000222e-01,7.265195882587184295e-01,-7.101209215870788460e-01,1.916223915139033451e+00,1.570125401564259171e+00,-1.476035396665151462e-04
9.000000000000000222e-01,7.258086284111033848e-01,-7.117969486710055138e-01,1.917794040540597988e+00,1.570125401564259171e+00,-1.482744648468175565e-04
9.000000000000000222e-01,7.250959979997352312e-01,-7.134620606720509794e-01,1.919364165942162082e+00,1.570125401564259171e+00,-1.489453900271198313e-04
9.000000000000000222e-01,7.243817079049943430e-01,-7.151163269610568696e-01,1.920934291343726397e+00,1.570125401564259171e+00,-1.496163152074222416e-04
9.000000000000000222e-01,7.236657689379927261e-01,-7.167598167040227786e-01,1.922504416745290712e+00,1.570125401564259171e+00,-1.502872403877245164e-04
9.000000000000000222e-01,7.229481918407808516e-01,-7.183925988560235787e-01,1.924074542146855027e+00,1.570125401564259171e+00,-1.509581655680269268e-04
9.000000000000000222e-01,7.222289872865625959e-01,-7.200147421553220184e-01,1.925644667548419120e+00,1.570125401564259171e+00,-1.516290907483292016e-04
9.000000000000000222e-01,7.215081658799135100e-01,-7.216263151176669499e-01,1.927214792949983657e+00,1.570125401564259171e+00,-1.523000159286316119e-04
9.000000000000000222e-01,7.207857381570076383e-01,-7.232273860307828484e-01,1.928784918351547528e+00,1.570125401564259171e+00,-1.529709411089338596e-04
9.000000000000000222e-01,7.200617145858475565e-01,-7.248180229490381876e-01,1.930355043753112065e+00,1.570125401564259171e+00,-1.536418662892362970e-04
9.000000000000000222e-01,7.193361055664999615e-01,-7.263982936882928954e-01,1.931925169154676158e+00,1.570125401564259171e+00,-1.543127914695385447e-04
9.000000000000000222e-01,7.186089214313370332e-01,-7.279682658209252200e-01,1.933495294556240474e+00,1.570125401564259171e+00,-1.549837166498409821e-04
9.000000000000000222e-01,7.178801724452826827e-01,-7.295280066710273514e-01,1.935065419957804789e+00,1.570125401564259171e+00,-1.556546418301432298e-04
9.000000000000000222e-01,7.171498688060625737e-01,-7.310775833097763465e-01,1.936635545359369104e+00,1.570125401564259171e+00,-1.563255670104456672e-04
9.000000000000000222e-01,7.164180206444594745e-01,-7.326170625509629275e-01,1.938205670760933197e+00,1.570125401564259171e+00,-1.569964921907479149e-04
9.000000000000000222e-01,7.156846380245727168e-01,-7.341465109466920325e-01,1.939775796162497734e+00,1.570125401564259171e+00,-1.576674173710503524e-04
9.000000000000000222e-01,7.149497309440827619e-01,-7.356659947832369095e-01,1.941345921564061605e+00,1.570125401564259171e+00,-1.583383425513526001e-04
9.000000000000000222e-01,7.142133093345174322e-01,-7.371755800770541933e-01,1.942916046965626142e+00,1.570125401564259171e+00,-1.590092677316550375e-04
9.000000000000000222e-01,7.134753830615255810e-01,-7.386753325709514151e-01,1.944486172367190235e+00,1.570125401564259171e+00,-1.596801929119572852e-04
9.000000000000000222e-01,7.127359619251505407e-01,-7.401653177304027276e-01,1.946056297768754551e+00,1.570125401564259171e+00,-1.603511180922596955e-04
9.000000000000000222e-01,7.119950556601115643e-01,-7.416456007400167305e-01,1.947626423170318866e+00,1.570125401564259171e+00,-1.610220432725619703e-04
9.000000000000000222e-01,7.112526739360838235e-01,-7.431162465001467377e-01,1.949196548571883181e+00,1.570125401564259171e+00,-1.616929684528643806e-04
9.000000000000000222e-01,7.105088263579868446e-01,-7.445773196236390445e-01,1.950766673973447274e+00,1.570125401564259171e+00,-1.623638936331666554e-04
9.000000000000000222e-01,7.097635224662713904e-01,-7.460288844327287450e-01,1.952336799375011811e+00,1.570125401564259171e+00,-1.630348188134690657e-04
9.000000000000000222e-01,7.090167717372134470e-01,-7.474710049560611136e-01,1.953906924776575682e+00,1.570125401564259171e+00,-1.637057439937713405e-04
9.000000000000000222e-01,7.082685835832072119e-01,-7.489037449258554302e-01,1.955477050178140219e+00,1.570125401564259171e+00,-1.643766691740737508e-04
9.000000000000000222e-01,7.075189673530651868e-01,-7.503271677751898183e-01,1.957047175579704312e+00,1.570125401564259171e+00,-1.650475943543760256e-04
9.000000000000000222e-01,7.067679323323163842e-01,-7.517413366354208648e-01,1.958617300981268627e+00,1.570125401564259171e+00,-1.657185195346784360e-04
9.000000000000000222e-01,7.060154877435116383e-01,-7.531463143337255861e-01,1.960187426382832943e+00,1.570125401564259171e+00,-1.663894447149807108e-04
9.000000000000000222e-01,7.052616427465261406e-01,-7.545421633907627434e-01,1.961757551784397258e+00,1.570125401564259171e+00,-1.670603698952831211e-04
9.000000000000000222e-01,7.045064064388696368e-01,-7.559289460184541731e-01,1.963327677185961351e+00,1.570125401564259171e+00,-1.677312950755853959e-04
9.000000000000000222e-01,7.037497878559950681e-01,-7.573067241178887965e-01,1.964897802587525888e+00,1.570125401564259171e+00,-1.684022202558878062e-04
9.000000000000000222e-01,7.029917959716103226e-01,-7.586755592773279933e-01,1.966467927989089759e+00,1.570125401564259171e+00,-1.690731454361900810e-04
9.000000000000000222e-01,7.022324396979924277e-01,-7.600355127703373181e-01,1.968038053390654296e+00,1.570125401564259171e+00,-1.697440706164924913e-04
9.000000000000000222e-01,7.014717278863026317e-01,-7.613866455540125866e-01,1.969608178792218389e+00,1.570125401564259171e+00,-1.704149957967947661e-04
9.000000000000000222e-01,7.007096693269040388e-01,-7.627290182673249763e-01,1.971178304193782704e+00,1.570125401564259171e+00,-1.710859209770971764e-04
9.000000000000000222e-01,6.999462727496814640e-01,-7.640626912295604978e-01,1.972748429595347019e+00,1.570125401564259171e+00,-1.717568461573994512e-04
9.000000000000000222e-01,6.991815468243592901e-01,-7.653877244388651579e-01,1.974318554996911335e+00,1.570125401564259171e+00,-1.724277713377018616e-04
9.000000000000000222e-01,6.984155001608258750e-01,-7.667041775708880458e-01,1.975888680398475428e+00,1.570125401564259171e+00,-1.730986965180041364e-04
9.000000000000000222e-01,6.976481413094556272e-01,-7.680121099775245597e-01,1.977458805800039965e+00,1.570125401564259171e+00,-1.737696216983065467e-04
9.000000000000000222e-01,6.968794787614333019e-01,-7.693115806857464545e-01,1.979028931201603836e+00,1.570125401564259171e+00,-1.744405468786088215e-04
9.000000000000000222e-01,6.961095209490795188e-01,-7.706026483965315865e-01,1.980599056603168373e+00,1.570125401564259171e+00,-1.751114720589112318e-04
9.000000000000000222e-01,6.953382762461778333e-01,-7.718853714838791458e-01,1.982169182004732466e+00,1.570125401564259171e+00,-1.757823972392135066e-04
9.000000000000000222e-01,6.945657529683006981e-01,-7.731598079939132617e-01,1.983739307406296781e+00,1.570125401564259171e+00,-1.764533224195159169e-04
9.000000000000000222e-01,6.937919593731396439e-01,-7.744260156440740950e-01,1.985309432807861096e+00,1.570125401564259171e+00,-1.771242475998181917e-04
9.000000000000000222e-01,6.930169036608327948e-01,-7.756840518223890868e-01,1.986879558209425412e+00,1.570125401564259171e+00,-1.777951727801206020e-04
9.000000000000000222e-01,6.922405939742956038e-01,-7.769339735868272534e-01,1.988449683610989505e+00,1.570125401564259171e+00,-1.784660979604228768e-04
9.000000000000000222e-01,6.914630383995509222e-01,-7.781758376647343045e-01,1.990019809012554042e+00,1.570125401564259171e+00,-1.791370231407252872e-04
9.000000000000000222e-01,6.906842449660592909e-01,-7.794097004523388161e-01,1.991589934414117913e+00,1.570125401564259171e+00,-1.798079483210275620e-04
9.000000000000000222e-01,6.899042216470508970e-01,-7.806356180143416701e-01,1.993160059815682450e+00,1.570125401564259171e+00,-1.804788735013299723e-04
9.000000000000000222e-01,6.891229763598580860e-01,-7.818536460835727731e-01,1.994730185217246543e+00,1.570125401564259171e+00,-1.811497986816322471e-04
9.000000000000000222e-01,6.883405169662440981e-01,-7.830638400607203842e-01,1.996300310618810858e+00,1.570125401564259171e+00,-1.818207238619346574e-04
9.000000000000000222e-01,6.875568512727406878e-01,-7.842662550141314970e-01,1.997870436020375173e+00,1.570125401564259171e+00,-1.824916490422369322e-04
9.000000000000000222e-01,6.867719870309749730e-01,-7.854609456796783906e-01,1.999440561421939488e+00,1.570125401564259171e+00,-1.831625742225393425e-04
9.000000000000000222e-01,6.859859319380058329e-01,-7.866479664606895739e-01,2.001010686823503804e+00,1.570125401564259171e+00,-1.838334994028415902e-04
9.000000000000000222e-01,6.851986936366545322e-01,-7.878273714279480089e-01,2.002580812225068119e+00,1.570125401564259171e+00,-1.845044245831440276e-04
9.000000000000000222e-01,6.844102797158381213e-01,-7.889992143197461782e-01,2.004150937626631990e+00,1.570125401564259171e+00,-1.851753497634462753e-04
9.000000000000000222e-01,6.836206977109011707e-01,-7.901635485420097638e-01,2.005721063028196749e+00,1.570125401564259171e+00,-1.858462749437487127e-04
9.000000000000000222e-01,6.828299551039489490e-01,-7.913204271684697311e-01,2.007291188429760620e+00,1.570125401564259171e+00,-1.865172001240509604e-04
9.000000000000000222e-01,6.820380593241784917e-01,-7.924699029409001394e-01,2.008861313831324935e+00,1.570125401564259171e+00,-1.871881253043533979e-04
9.000000000000000222e-01,6.812450177482113345e-01,-7.936120282694065775e-01,2.010431439232889250e+00,1.570125401564259171e+00,-1.878590504846556456e-04
9.000000000000000222e-01,6.804508377004245823e-01,-7.947468552327709990e-01,2.012001564634453121e+00,1.570125401564259171e+00,-1.885299756649579204e-04
9.000000000000000222e-01,6.796555264532813112e-01,-7.958744355788469615e-01,2.013571690036017880e+00,1.570125401564259171e+00,-1.892009008452603307e-04
9.000000000000000222e-01,6.788590912276633027e-01,-7.969948207250039385e-01,2.015141815437581752e+00,1.570125401564259171e+00,-1.898718260255626055e-04
9.000000000000000222e-01,6.780615391931985592e-01,-7.981080617586273629e-01,2.016711940839146067e+00,1.570125401564259171e+00,-1.905427512058650158e-04
9.000000000000000222e-01,6.772628774685938158e-01,-7.992142094376599726e-01,2.018282066240710382e+00,1.570125401564259171e+00,-1.912136763861672906e-04
9.000000000000000222e-01,6.764631131219612792e-01,-8.003133141911911164e-01,2.019852191642274697e+00,1.570125401564259171e+00,-1.918846015664697009e-04
9.000000000000000222e-01,6.756622531711493629e-01,-8.014054261200920237e-01,2.021422317043838568e+00,1.570125401564259171e+00,-1.925555267467719757e-04
9.000000000000000222e-01,6.748603045840678716e-01,-8.024905949976939290e-01,2.022992442445403327e+00,1.570125401564259171e+00,-1.932264519270743860e-04
9.000000000000000222e-01,6.740572742790185146e-01,-8.035688702705088282e-01,2.024562567846967198e+00,1.570125401564259171e+00,-1.938973771073766608e-04
9.000000000000000222e-01,6.732531691250180916e-01,-8.046403010589899818e-01,2.026132693248531957e+00,1.570125401564259171e+00,-1.945683022876790712e-04
9.000000000000000222e-01,6.724479959421265640e-01,-8.057049361583314973e-01,2.027702818650095828e+00,1.570125401564259171e+00,-1.952392274679813459e-04
9.000000000000000222e-01,6.716417615017706844e-01,-8.067628240393098782e-01,2.029272944051660144e+00,1.570125401564259171e+00,-1.959101526482837563e-04
9.000000000000000222e-01,6.708344725270681819e-01,-8.078140128491555494e-01,2.030843069453224459e+00,1.570125401564259171e+00,-1.965810778285860311e-04
9.000000000000000222e-01,6.700261356931509482e-01,-8.088585504124685688e-01,2.032413194854788774e+00,1.570125401564259171e+00,-1.972520030088884414e-04
9.000000000000000222e-01,6.692167576274876684e-01,-8.098964842321609847e-01,2.033983320256353089e+00,1.570125401564259171e+00,-1.979229281891907162e-04
9.000000000000000222e-01,6.684063449102036758e-01,-8.109278614904378291e-01,2.035553445657917404e+00,1.570125401564259171e+00,-1.985938533694931265e-04
9.000000000000000222e-01,6.675949040744026952e-01,-8.119527290498087524e-01,2.037123571059481275e+00,1.570125401564259171e+00,-1.992647785497954013e-04
9.000000000000000222e-01,6.667824416064853654e-01,-8.129711334541296353e-01,2.038693696461046034e+00,1.570125401564259171e+00,-1.999357037300978116e-04
9.000000000000000222e-01,6.659689639464673183e-01,-8.139831209296755077e-01,2.040263821862609905e+00,1.570125401564259171e+00,-2.006066289104000864e-04
9.000000000000000222e-01,6.651544774882954814e-01,-8.149887373862416684e-01,2.041833947264174220e+00,1.570125401564259171e+00,-2.012775540907024967e-04
9.000000000000000222e-01,6.643389885801661565e-01,-8.159880284182738919e-01,2.043404072665738536e+00,1.570125401564259171e+00,-2.019484792710047715e-04
9.000000000000000222e-01,6.635225035248368819e-01,-8.169810393060223941e-01,2.044974198067302851e+00,1.570125401564259171e+00,-2.026194044513071819e-04
9.000000000000000222e-01,6.627050285799429563e-01,-8.179678150167264405e-01,2.046544323468867166e+00,1.570125401564259171e+00,-2.032903296316094567e-04
9.000000000000000222e-01,6.618865699583071915e-01,-8.189484002058189382e-01,2.048114448870431481e+00,1.570125401564259171e+00,-2.039612548119118670e-04
9.000000000000000222e-01,6.610671338282535503e-01,-8.199228392181581171e-01,2.049684574271995352e+00,1.570125401564259171e+00,-2.046321799922141418e-04
9.000000000000000222e-01,6.602467263139146780e-01,-8.208911760892800835e-01,2.051254699673560111e+00,1.570125401564259171e+00,-2.053031051725165521e-04
9.000000000000000222e-01,6.594253534955427654e-01,-8.218534545466757990e-01,2.052824825075123982e+00,1.570125401564259171e+00,-2.059740303528187998e-04
9.000000000000000222e-01,6.586030214098154145e-01,-8.228097180110873765e-01,2.054394950476688297e+00,1.570125401564259171e+00,-2.066449555331212372e-04
